node_idx,x,v,theta,omega,force,time
0.0,-3.381911072065071e-05,0.014392110601767307,0.020825462875668103,-0.006774230241406156,10.505145503013914,0.0
1.0,0.0025502350684240534,0.2505143088523349,0.04772932516052807,-0.23755658054744094,10.62786916937012,0.02
2.0,0.009977547905860204,0.4900869752079085,0.0771402572975251,-0.4715358408270963,10.502143760175612,0.04
3.0,0.022219957603232466,0.7229503518700793,0.10580527723829108,-0.697524639136332,10.346359313777409,0.06
4.0,0.03905143787476501,0.9441805807381147,0.13151250556853733,-0.9095313393131277,10.11633989655843,0.08
5.0,0.06018789557607408,1.151821932790193,0.1529962954209226,-1.1051479798946933,9.91007802173096,0.1
6.0,0.08334761178645193,1.147048310734964,0.17088268775877843,-1.088924957130319,-10.151922828316701,0.12000000000000001
7.0,0.10425570652211626,0.9306227277780477,0.1920395142545294,-0.86331176467397,-10.259913357714971,0.14
8.0,0.12068345819377445,0.7036243086565516,0.218058969665831,-0.6275427849724832,-10.376173165128684,0.16
9.0,0.1325288983002885,0.46962776997179306,0.24916106322510737,-0.38560614468920057,-10.443504613528246,0.18
10.0,0.13973295823972295,0.23294336061819965,0.2860661470341586,-0.14253109288516266,-10.47928077050449,0.19999999999999998
11.0,0.1422062033747445,-0.0034218578111734825,0.3286999329942808,0.09708933416283558,-10.494186117225453,0.21999999999999997
12.0,0.13996998632127466,-0.23829032208108325,0.37647984419983654,0.3295833821565005,-10.49416337688899,0.23999999999999996
13.0,0.13312181452013352,-0.47140208416892887,0.42966416054565004,0.5517095912617391,-10.482042499698949,0.25999999999999995
14.0,0.12170095201349561,-0.7010186693477483,0.4879695617633746,0.7604781351174511,-10.458827788413632,0.27999999999999997
15.0,0.10588934256766014,-0.9251950367770615,0.5505848105256511,0.9534308101346282,-10.424356183010039,0.3
16.0,0.08567753672829397,-1.143898837333901,0.6170451770023604,1.1285890630806212,-10.378202398438958,0.32
17.0,0.0608998145248898,-1.3575646317609735,0.6873341000542913,1.2842566882129813,-10.32002822507927,0.34
18.0,0.03175971314719716,-1.5642400510537722,0.7612958746800432,1.419133350430131,-10.25128754735867,0.36000000000000004
19.0,-0.0013752644007935739,-1.761518999537235,0.8388090057783291,1.5326037369282692,-10.176386519811924,0.38000000000000006
20.0,-0.038210109501403175,-1.9503283745673996,0.9206453181239059,1.6249084257463597,-10.103593912711453,0.4000000000000001
21.0,-0.07867386290580655,-2.1325967959149406,1.0108352554416151,1.6965826220304308,-10.041232962062148,0.4200000000000001
22.0,-0.12135109126977857,-2.1814172664984275,1.1182365696498529,1.6906720614267465,3.850466940990539,0.4400000000000001
23.0,-0.16303609970585078,-2.0410902052176008,1.2226653681519957,1.5987672300854168,10.136767140092362,0.46000000000000013
24.0,-0.2014630255414431,-1.8420307110065364,1.3138684559647458,1.4943021989503458,10.233328040915463,0.48000000000000015
25.0,-0.23559784163511938,-1.6296788668148168,1.396880036862853,1.402077518847609,10.292701103975832,0.5000000000000001
26.0,-0.26561739775704235,-1.417059614985843,1.4751893325905177,1.3224365594449266,10.33389767027048,0.5200000000000001
27.0,-0.2921359305491974,-1.1923342339351595,1.5509311806457402,1.2558649160171942,10.362956981983665,0.5400000000000001
28.0,-0.31419007001844124,-0.9855383245018752,1.6250144050259168,1.2028355578540235,10.382522810415963,0.5600000000000002
29.0,-0.3328018021602982,-0.7746040451666425,1.6977209392352555,1.163640236464529,10.394194711676832,0.5800000000000002
30.0,-0.3483168697145772,-0.5619112511590878,1.7695644423122112,1.138459052335927,10.398581658157074,0.6000000000000002
31.0,-0.35834304201672856,-0.3404358042875921,1.8404846463732873,1.1273238478604968,10.396199275416219,0.6200000000000002
32.0,-0.3639281596221855,-0.12535196377352886,1.9109124858630167,1.1301818356551083,10.387143805803937,0.6400000000000002
33.0,-0.3601537579078328,0.10240757807837962,1.981109722113389,1.1469496400595691,10.371813503008473,0.6600000000000003
34.0,-0.3539538273746075,0.3251993902529618,2.0514113126917772,1.1774920966808435,10.349795485762526,0.6800000000000003
35.0,-0.3436887389334961,0.5396632858096793,2.1222418802834992,1.221752641847862,10.32119002967257,0.7000000000000003
36.0,-0.32863660363754227,0.759207798727394,2.193690206185991,1.279606219344319,10.285920316424953,0.7200000000000003
37.0,-0.3100257611209499,0.9750436764511895,2.265542145116065,1.3507531715043493,10.244292976418837,0.7400000000000003
38.0,-0.28920599591515517,1.1751792382838426,2.3381670415320643,1.4349259024803922,10.196482624311766,0.7600000000000003
39.0,-0.26238877125468785,1.389984357160513,2.411878417063011,1.5319865093011065,10.143243701353079,0.7800000000000004
40.0,-0.23265527199966152,1.5883396774935827,2.4863950150392773,1.6419154738309056,10.08556007399063,0.8000000000000004
41.0,-0.20171059143544032,1.7942379736772707,2.5606864187767573,1.7646740121450335,10.021828599756827,0.8200000000000004
42.0,-0.1678511657032224,1.822173173451512,2.631086427833928,1.748651214261114,-7.727362995346704,0.8400000000000004
43.0,-0.12593231334410815,1.639091152937458,2.70664495747809,1.5647881798709358,-10.06029960784657,0.8600000000000004
44.0,-0.09306919429781306,1.4294950451955537,2.7821058411838204,1.3548468067192916,-10.137434228279279,0.8800000000000004
45.0,-0.053458986526280824,1.2195794433151055,2.8535883867472,1.1382991854795441,-10.210787636994166,0.9000000000000005
46.0,-0.022834773061595343,0.9745003315982776,2.9204350406778077,0.9159499967406535,-10.280781047745384,0.9200000000000005
47.0,-0.004294742380705478,0.7498232057169318,2.982451076020341,0.6890132661626388,-10.345291871480304,0.9400000000000005
48.0,-0.004084404263232799,0.4856177702000773,3.0350185531675584,0.4589153802983498,-10.40248236107867,0.9600000000000005
49.0,-0.0011911491156608271,0.24145278034800988,3.080051569735579,0.22861248764245318,-10.451334181487075,0.9800000000000005
50.0,0.0002661960607997005,0.011333969341223021,3.1149405534443657,0.003981013130608157,-10.362477512104203,1.0000000000000004
