node_idx,x,v,theta,omega,force,time
0.0,-4.3125998560126504e-05,0.017462704764786872,0.023753325687320113,-0.008334670729634635,10.360376921620423,0.0
1.0,0.0025825091781611553,0.25156513534004404,0.05082678462275901,-0.23654272501300772,10.44557575869373,0.02
2.0,0.010015622802018884,0.48874275146162743,0.0788263062665382,-0.46775727487721197,10.3581536454071,0.04
3.0,0.02224740875101164,0.7203206748406586,0.10579535191864217,-0.6922535352826591,10.25033946148767,0.06
4.0,0.0390803445001158,0.9418563193211682,0.12987000650817143,-0.9046400155688433,10.13968454521652,0.08
5.0,0.060222917856016446,1.1483952638713584,0.1497009433285066,-1.0995409066154551,9.731789419934108,0.1
6.0,0.08336299879589289,1.1420624702694944,0.16594879371105015,-1.0820585736732384,-10.107629324849565,0.12000000000000001
7.0,0.10424684063981834,0.9263125741929342,0.1855173652791455,-0.8569727840636707,-10.184039676508217,0.14
8.0,0.12066830204144713,0.7002606187545222,0.2102968780056847,-0.6219303765144941,-10.26831590841041,0.16
9.0,0.13249614706390542,0.4674328718439631,0.2404054732012697,-0.3808611186652826,-10.315394974245441,0.18
10.0,0.13966101032539677,0.23151360105799362,0.27633164195375154,-0.13856096102802243,-10.340821450742277,0.19999999999999998
11.0,0.14211592946318094,-0.004607019481911665,0.318105282181193,0.10050324892086485,-10.35090990080879,0.21999999999999997
12.0,0.13987011432735832,-0.23945768729762437,0.36534076125805653,0.3325671653724809,-10.351476028298128,0.23999999999999996
13.0,0.13299689709937876,-0.47219777717175704,0.4180167336845652,0.5543367249333649,-10.342375152885651,0.25999999999999995
14.0,0.12156964274333776,-0.7014208496015554,0.4758207355884634,0.7628413408991143,-10.326021976987938,0.27999999999999997
15.0,0.10568842235263011,-0.9256791818211653,0.5381654059453677,0.9556043647312437,-10.302115076685848,0.3
16.0,0.0853771396815563,-1.1445213234904403,0.6046097226460159,1.130603724548459,-10.269298743035069,0.32
17.0,0.06059058959883981,-1.357744331652871,0.6750044233425079,1.286174539260283,-10.22843997500734,0.34
18.0,0.031481309656996984,-1.5638058860174757,0.7492322246034939,1.4211097603554856,-10.180731158184344,0.36000000000000004
19.0,-0.0016503238286350384,-1.7612999761182582,0.8274534838739542,1.5348856843810206,-10.128800469580698,0.38000000000000006
20.0,-0.03852535303057977,-1.950627511216812,0.9111037065286763,1.6277200268890446,-10.07901654729165,0.4000000000000001
21.0,-0.07903415186681287,-2.1332418681751255,1.0048520074399687,1.6998291832152939,-10.037511218430625,0.4200000000000001
22.0,-0.12175356239224894,-2.18156103114029,1.117086160430745,1.6932523519184124,3.9058272921051156,0.4400000000000001
23.0,-0.16352608629053952,-2.0405680866054694,1.224827513075701,1.60023528413597,10.106068353787487,0.46000000000000013
24.0,-0.20190831733658557,-1.8384605951689785,1.3186513121786763,1.4953485077568858,10.170567331106094,0.48000000000000015
25.0,-0.2361714671664685,-1.6289436163468825,1.403542580818994,1.402985611746877,10.211011183183036,0.5000000000000001
26.0,-0.2664025782342082,-1.4149050156029588,1.4831541539744018,1.323287192965486,10.24093105934058,0.5200000000000001
27.0,-0.2927269754763362,-1.1965914218570033,1.5597583704230744,1.2566480454403477,10.259939448047016,0.5400000000000001
28.0,-0.31500566873495034,-0.9850765016130061,1.63445161446439,1.20350741149712,10.273155292206514,0.5600000000000002
29.0,-0.3336795181740114,-0.773970952180088,1.7076828461848947,1.1641803572033607,10.282179524899732,0.5800000000000002
30.0,-0.34867520049682443,-0.5599767584205875,1.7798366227511848,1.138838326349979,10.285343792207737,0.6000000000000002
31.0,-0.35874151587657677,-0.3414672399602114,1.851099940670589,1.1275178785927324,10.282923314459492,0.6200000000000002
32.0,-0.36332124904195456,-0.12261170897704333,1.9217592837978736,1.1301757873900544,10.276881722095839,0.6400000000000002
33.0,-0.3611357577662311,0.10145960455777778,1.9921190828297777,1.1467264368632744,10.266102607137526,0.6600000000000003
34.0,-0.354716491323024,0.32322560632995173,2.0624804240634327,1.1770574142645922,10.250790252597335,0.6800000000000003
35.0,-0.34428805834589515,0.5405511458424842,2.1331740728422903,1.2210968948912901,10.231089611640027,0.7000000000000003
36.0,-0.32954775019790794,0.7578374135939727,2.204273935271648,1.2787136297063022,10.206854125777937,0.7200000000000003
37.0,-0.31115231796551246,0.9715767922000944,2.275753061487003,1.3496549526106347,10.177776902094806,0.7400000000000003
38.0,-0.28941804434172147,1.178309847598525,2.3478720263482065,1.433739721144397,10.150081916145265,0.7600000000000003
39.0,-0.2633897664465865,1.3874870992604584,2.4207690160135877,1.5308266453141948,10.109137167001595,0.7800000000000004
40.0,-0.23404968717813532,1.5904442216821035,2.494110004294476,1.6408940028975312,10.07193972212422,0.8000000000000004
41.0,-0.20210656467329313,1.793911141311027,2.5668769307484336,1.7639890136447807,10.037009945610517,0.8200000000000004
42.0,-0.16616203553568445,1.8194614291853535,2.635837907307739,1.747427032285117,-7.755953949019261,0.8400000000000004
43.0,-0.12714815504550125,1.6388962027371095,2.7099303878358683,1.562242419672183,-10.0629015872487,0.8600000000000004
44.0,-0.09118267241541102,1.4296422977595442,2.7841935037449024,1.3514346917880644,-10.106640714209702,0.8800000000000004
45.0,-0.05529652528504059,1.2120108264514766,2.8551208668604477,1.1345101807562852,-10.155105674811645,0.9000000000000005
46.0,-0.025909218832901607,0.9777452874398544,2.9212466481998765,0.9121635422090937,-10.20292646989671,0.9200000000000005
47.0,-0.008007456071674371,0.7413707922892194,2.9814726859016396,0.6856136787194954,-10.247552791790513,0.9400000000000005
48.0,-0.002547158064717973,0.4900933555241924,3.0336324583280923,0.45659831573574505,-10.28740344833586,0.9600000000000005
49.0,-5.515997975170437e-05,0.2459865418167344,3.077710056324589,0.22806375376640906,-10.321321034459853,0.9800000000000005
50.0,0.0006405924099981464,0.014774622557957567,3.112887428052998,0.00508821390183859,-10.260744799770327,1.0000000000000004
