node_idx,x,y,vx,vy,yaw,omega,nu,xi,throttle,steer,time
0.0,1.646315343690986e-20,-1.2925296099508226e-21,10.0,-2.6147761508170994e-22,-1.317806878502002e-20,1.2818713089922868e-20,-1.7835030411292706e-32,1.917806760425733e-21,19.9999958825205,-0.003112032606635544,0.0
1.0,35.70796326794897,-0.17416563281233324,50.200376722440275,0.3064770701482535,-0.015859692196193636,-0.044591704917869034,-0.17416563281233324,-0.015859692196193636,19.999989224683674,0.00201253723790645,35.70796326794897
2.0,71.41592653589794,-0.6939375753677062,58.67155712214016,0.17442192202538076,-0.022327807276130852,0.03085685268613221,-0.6939375753677062,-0.022327807276130852,19.999986401895512,0.0014727104219384103,71.41592653589794
3.0,107.12388980384691,-1.3171401947659163,64.8979266811277,-0.4037431150123987,-0.009325771293466782,0.013122423708426558,-1.3171401947659163,-0.009325771293466782,19.99998397978477,0.00017212243141048077,107.12388980384691
4.0,142.83185307179588,-1.570684885776281,69.6660434164965,-0.7611553002325612,0.012272465504922826,0.07019224057479925,-1.570684885776281,0.012272465504922824,19.999981829535198,0.010296602472970453,142.83185307179588
5.0,178.53981633974485,-0.767076995736291,73.30283984358859,-2.497200270911517,0.07768889250217156,0.19465463539242656,-0.767076995736291,0.07768889250217156,19.999979900360636,0.017037509800568472,178.53981633974485
6.0,214.04096261732457,2.3510415590279647,75.80796644930861,-5.254133806304383,0.20094790033219664,0.3237005287438091,0.7684603793454381,0.1116779921623242,19.999978343861343,0.028346841338151595,214.24777960769381
7.0,248.7581883330933,9.421674015940573,77.13007172107895,-8.083839422065799,0.3748505704961508,0.429368491558094,1.5707491783239038,0.10704084598653348,19.999977281179238,0.03287556359020814,249.95574287564278
8.0,281.8265649092393,21.75857025778549,77.67932432172557,-9.711481473593846,0.5681100756651142,0.42066798700505365,1.5707475319409163,0.1217605348157521,19.999976769401467,0.029310081063358,285.66370614359175
9.0,312.1799785849641,39.74536005072497,78.10722464932786,-9.57978798824594,0.7481833416408263,0.3770561110521583,1.5466592242882629,0.12329398445171941,19.999976292300264,0.029254172823877374,321.3716694115407
10.0,338.8314315298103,62.87790014167069,78.56164058149098,-9.22961426124152,0.920477378995043,0.3903257719811717,1.570683917775106,0.11704820546619114,19.99997555503632,0.031249800045859033,357.0796326794897
11.0,360.9845789191191,90.34865880817335,78.83810261461811,-9.61133202454187,1.1020718872503439,0.42225461956713917,1.5510389622392426,0.12010289738174719,19.999975055855774,0.032508193170764206,392.78759594743866
12.0,377.8691714396013,121.32888591173808,78.9568567735098,-9.984202491905661,1.288616025250712,0.41494947020544654,1.5707473211363754,0.12810721904237046,19.999974174144924,0.03020057286428844,428.49555921538763
13.0,389.00550441446205,154.81968764686118,79.33674815135173,-9.1552426923255,1.4516142572182484,0.31848545901558695,1.5707473423716227,0.11256563467016205,19.999972789031403,0.02033725418028546,464.2035224833366
14.0,394.79287832617143,189.769205962267,80.35374139719241,-6.645649125456726,1.558846122892416,0.16576363458548773,0.7954585398071724,0.041257684004584856,19.999970383385577,0.010212616222367896,499.91148575128557
15.0,396.6017515242278,225.35825581468,81.80983677125262,-3.529342067267901,1.6066340693240522,0.051304677641644286,-0.7129201597956866,-0.00022427773365136082,19.999966438208375,0.0037942318599312333,535.6194490192345
16.0,396.17155459019085,261.0739297265254,83.25868145049809,-1.1903938983161548,1.6164760905522932,-0.006317949030393996,-1.5707031359229877,0.009617743494589808,19.9999598031604,-0.00021393860820571745,571.3274122871835
17.0,394.8836967910045,296.7586612404973,84.49626683469471,-0.029119874464727694,1.6119062060231961,-0.01521612343193166,-1.5702672637400794,0.005047858965492712,19.999949341572957,9.029585901386352e-05,607.0353755551325
18.0,393.4443667243501,332.4379279893653,85.52072848171221,0.1587824087845862,1.6088122937321199,0.0005809081360950266,-1.4182605781742372,0.001953946674416425,19.999927631079608,0.00025626206869970754,642.7433388230816
19.0,392.05043167346156,368.11883248421935,86.37193111478813,0.04527616252271852,1.6084931831740854,-0.0021304448075559574,-1.311678441789428,0.0016348361163819362,19.99986184135438,-0.0007520384584190954,678.4513020910306
20.0,390.7023330168117,403.80139064896235,87.08054221737233,0.06310309358707372,1.6073753487431302,-0.0033041666078452376,-1.2509625202135815,0.0005170016854267693,19.999458099138067,0.00031169504333446765,714.1592653589796
