node_idx,x,y,vx,vy,yaw,omega,nu,xi,throttle,steer,time
0.0,2.536288782330928e-19,-1.2813471587415207e-20,10.0,-4.724343110165804e-17,2.675959961310672e-17,-1.7365500218462163e-19,-8.460926715229872e-29,8.56130533841014e-18,19.99884987908921,-0.003925396164932858,0.0
1.0,14.283185307179588,-0.047393378287111494,28.602976307285612,0.06877791349305573,-0.009040717628173177,-0.03620851794011699,-0.04739337828711178,-0.009040717628173198,19.998287554825954,-0.0010432384887785618,14.283185307179588
2.0,28.566370614359176,-0.18931919047091203,36.391146481178694,0.15792124530190152,-0.017575635045658036,0.0025771857056048554,-0.18931919047091264,-0.017575635045658056,19.997661039064635,0.002125630822639038,28.566370614359176
3.0,42.849555921538766,-0.39743622839852905,42.323341822004934,0.00601554475376436,-0.016045452303702825,0.006070047970806606,-0.3974362283985301,-0.016045452303702867,19.997131742218077,-0.001285535216437992,42.849555921538766
4.0,57.13274122871835,-0.6244123511579653,47.171437388421964,-0.02497389662539055,-0.015346861067500035,-0.002151636192216524,-0.6244123511579669,-0.01534686106750007,19.996661786566044,0.000193853778113047,57.13274122871835
5.0,71.41592653589794,-0.8459378373402457,51.274919867805856,-0.017439835997959417,-0.014800154860729282,0.006263604906043201,-0.8459378373402477,-0.014800154860729307,19.996234037921745,0.0017713863595685802,71.41592653589794
6.0,85.69911184307753,-1.0527278572608352,54.82275842278355,-0.0896317040760205,-0.012178479629102923,0.013426378726556526,-1.0527278572608374,-0.012178479629102939,19.995838394371805,0.0011387022850659662,85.69911184307753
7.0,99.98229715025712,-1.2355110017909516,57.934521474605695,-0.16283987041173903,-0.008968583686824006,0.011848963949744775,-1.235511001790954,-0.008968583686824034,19.99546959341887,0.0006544800545956421,99.98229715025712
8.0,114.26548245743672,-1.3860172049113573,60.69225958475553,-0.1904047235023591,-0.006157247697897358,0.011477678932873594,-1.3860172049113602,-0.006157247697897386,19.995118287397986,0.0013154708647774257,114.26548245743672
9.0,128.5486677646163,-1.4955001699223116,63.1548446804545,-0.2512385874597693,-0.0020574193098191716,0.024311689149096094,-1.495500169922315,-0.0020574193098192002,19.994784614556412,0.0039639900871290025,128.5486677646163
10.0,142.8318530717959,-1.542372514029969,65.36437162922527,-0.48223589993180316,0.006849840948518236,0.0563638901635408,-1.5423725140299729,0.0068498409485182096,19.99447077440592,0.00788067560541505,142.8318530717959
11.0,157.1150383789755,-1.4797724061615611,67.34810711089527,-0.9748937422084627,0.02376741428381415,0.1014729083409971,-1.4797724061615651,0.023767414283814122,19.994154152622098,0.011605139600751005,157.1150383789755
12.0,171.3982236861551,-1.234304085479244,69.12173675230002,-1.6936572530104768,0.04957077092368487,0.14560351949065967,-1.2343040854792484,0.04957077092368486,19.993871514980714,0.013947775525391675,171.3982236861551
13.0,185.68140899333468,-0.7143318025145018,70.69527612179682,-2.521700528600296,0.08334929450768869,0.1853633257478082,-0.7143318025145066,0.08334929450768867,19.993601590167266,0.01695300847964768,185.68140899333468
