node_idx,x,y,vx,vy,yaw,omega,nu,xi,throttle,steer,time
0.0,1.3636586561227023e-07,-3.5960873614516287e-09,10.000000064706908,-2.8815535020459107e-08,-9.087984721334434e-09,-4.543155804688596e-08,-3.5960797412319163e-09,-9.087840436764286e-09,21.119286604344683,-0.07078797777762535,0.0
1.0,-6.416312109877929,0.9202112559809447,14.360094330104532,-17.523524908593707,0.5148989982636436,-0.5580670649352468,0.9202112553861113,0.5148995729023691,-4.8584181630385075,-0.5298635181465567,10.458620298822103
2.0,18.83303128238927,-6.114747952141334e-19,9.999999937703969,1.0558607206910772e-08,2.272763096766064e-08,-7.969164819254487e-08,-6.114763905663594e-19,2.2727709229390472e-08,24.808441974011227,-0.0737575708494176,35.70796326794897
3.0,44.08237412976193,0.4219990798844058,71.72902908142584,3.2724535134428763,-0.026644686452610714,-0.5070144208414463,0.4219990798861578,-0.026644711463489512,20.88177803645054,0.18605497159428033,60.957306237075834
4.0,54.5409945671787,0.6369294834623369,72.58299218203815,4.00049234351885,-0.02611724106599108,1.1248744197446519,0.6369294834647694,-0.026117238225320537,-1.1888440354295295,-0.08197260874596793,71.41592653589794
5.0,48.12468277275442,0.5690299175548467,86.37568818549717,1.9285570348017471,-0.05507972063613173,-1.4231158950942393,0.5690299175557398,-0.055079685727214174,-5.758892626892291,0.529200102088238,81.87454683472004
6.0,73.37402574729357,0.6369294829575262,72.58299220423665,4.0004923483008525,-0.026117249866559073,1.1248743986416592,0.6369294829599593,-0.026117238768697607,2.307445991937415,-0.279584626092318,107.12388980384691
7.0,98.62336871472178,0.3432335852750909,73.42470264586609,0.35415715783593293,-0.05992138472801265,-1.3432908957697662,0.3432335852790394,-0.059921422933250174,23.116786392824135,0.24370053457013754,132.37323277297378
8.0,109.08198914753751,0.016016578403901888,73.84546718569692,7.705578397853932,-0.09469153814974392,1.837280901546785,0.01601657841021642,-0.09469153384205152,3.1103917724772443,0.43632517015324274,142.83185307179588
9.0,102.67342393895908,0.24247801781579814,78.92178245150144,4.209857531581437,-0.08349154437813673,-2.0496915814659333,0.29430479535027226,-0.08865882939660287,-1.7205246768950742,0.4529269878615646,153.29047337061797
10.0,127.91502032764751,0.016016578861462502,73.84546718739335,7.7055783981051995,-0.09469155177077981,1.8372808914412038,0.016016578866109382,-0.09469152625119638,15.22892383971124,-0.08521939913415616,178.53981633974485
11.0,153.19242387433965,0.16300421273732935,82.84337695373367,-12.320280200106708,0.17141516565881376,-1.0978647939874675,-0.11489530849870169,0.1323906636574717,17.91844260422686,0.040022232228767315,203.78915930887172
12.0,163.62512263747524,0.8153024524740373,82.92644752466552,1.1981604767265612,0.10802913922340904,0.6726893601317868,-0.14519157045171602,0.015313082066211252,1.6277462108182539,0.3427998905991875,214.24777960769381
13.0,157.22848182231266,1.4509048461654819,83.08540358273518,-20.54921256432203,0.24986063037598458,-1.2577053277058776,0.32470712294640347,0.18922625633430828,-0.26422045378664016,0.27319903775007187,224.7063999065159
14.0,182.19139338762827,3.821210660405086,82.92644752508416,1.1981604790922193,0.20219422003916038,0.6726893533134624,-0.14519157287578505,0.015313098184090735,14.479017089529068,-0.059305193028287115,249.95574287564278
15.0,206.69085017226914,10.514712490042795,84.12093611095003,-7.542082973104717,0.3742924344325176,-0.30577153662928674,0.17009740688394553,0.061164688696127005,17.456556385626403,0.09010687772977083,275.20508584476966
16.0,216.63389828987198,13.677547209313387,83.26249675921161,-3.0463620565769727,0.40447209936820916,1.0734732938956295,-0.14265368796228658,0.039051038747428546,1.6470162092627396,0.2588149494283683,285.66370614359175
17.0,209.52215803367378,13.814067581587784,87.67331577940011,-7.13207107686985,0.3949593777887693,-0.7910408069087028,0.19748080377291888,0.06162001936279322,0.8377141927200187,0.2791089263512912,296.12232644241385
18.0,232.97835454597683,22.98349387556204,83.26249675885704,-3.0463620565816467,0.4986371895453678,1.0734732946502248,-0.14265369006098688,0.039051040347832494,13.61352666294869,-0.06301839864009667,321.3716694115407
19.0,254.81945761569384,35.80068683863442,84.67109619789062,-8.847590536803544,0.6911316895167113,-0.5893097594639649,-0.055759024033563226,0.10529898257720592,16.83937648873265,0.06056012242641175,346.6210123806676
20.0,263.36716325848556,41.8179279004999,84.2547796113062,-1.8667380735203543,0.6778526711609861,0.7806863260288098,-0.025833989660292447,0.03972663330131099,2.5623882790751997,0.2434984265729713,357.0796326794897
21.0,255.84288118305713,40.24469743018291,88.71633792502944,-4.759401232686783,0.6915525815368857,-0.6303435534202635,-0.6943910057784044,0.0855082336437902,-0.08003506516552597,0.2508811864213826,367.5382529783118
