node_idx,x,v,theta,omega,force,time
0.0,3.158486726336109e-05,0.014510713366886184,0.024064844872638044,-0.009369360329540057,10.457463475621573,0.0
1.0,0.000698900110685749,0.12973844564033601,0.03366328954222482,-0.1255073103263977,10.708423425747105,0.01
2.0,0.0029264480594346884,0.25370571234061157,0.05358594206782579,-0.24590748745798302,10.444685863463679,0.02
3.0,0.006033708731565984,0.3758172158014556,0.0686330782249266,-0.3693908522639526,10.619646720082029,0.03
4.0,0.01208033498866799,0.4953549477373663,0.08670722773092164,-0.4842851025811479,10.340927949908483,0.04
5.0,0.02049631903235289,0.6154214088257566,0.10233844378746283,-0.6056263336478561,10.489578490146021,0.05
6.0,0.030451583077273286,0.7279827589602816,0.11846811843975597,-0.7134163487036257,10.235307087824808,0.06
7.0,0.040347936499420305,0.8421198567394015,0.13257327422918144,-0.8282748279042381,10.324350425182786,0.06999999999999999
8.0,0.049613303012901906,0.9469244409204812,0.14710517403134962,-0.9282259215307771,10.137005752009603,0.08
9.0,0.05987820241287689,1.055667585765259,0.159032793292821,-1.0350193422755487,10.153342240038178,0.09
10.0,0.07042857265140416,1.1574442561933336,0.17163353037544926,-1.1272740841904636,10.055516018333254,0.1
11.0,0.08296911637413593,1.2768246402472383,0.1811628126618766,-1.2417903806048662,9.870401292204173,0.11
12.0,0.09620363578053683,1.2886769525443864,0.19109820592224044,-1.2428708993720126,-10.218424449074368,0.12000000000000001
13.0,0.10855079011806626,1.1873836312509214,0.19797003324903403,-1.1363232429394783,-10.22128561355559,0.13
14.0,0.11981730856779065,1.077675612478267,0.21251557103680715,-1.017062658623942,-10.147807504512729,0.14
15.0,0.13010409288572505,0.9689408424666102,0.22155179863529698,-0.9038535417117296,-10.39174008863722,0.15000000000000002
16.0,0.13947819224565738,0.852412018696253,0.2393242799503373,-0.7796958943773238,-10.22899057201009,0.16
17.0,0.14805008963513613,0.7385102152154936,0.2504734709804182,-0.661677740131858,-10.487026156594093,0.17
18.0,0.1552284226221598,0.6199086019003589,0.2714132868735937,-0.5357303449762317,-10.286854298120925,0.18
19.0,0.16040125072858796,0.5038035864341077,0.2846946182909257,-0.4156682585564589,-10.538487410670102,0.19
20.0,0.16360291969949925,0.3854447365498375,0.3087178927208365,-0.2901814978454341,-10.324569949258075,0.19999999999999998
21.0,0.16575904453738718,0.2676080023894041,0.32415894361383474,-0.1704271096565011,-10.563583131702993,0.21
22.0,0.1670141853877308,0.14960638636655732,0.3511580560759305,-0.04725143344282538,-10.345375342509175,0.21999999999999997
23.0,0.1677631593602756,0.030967413477195314,0.3687506424152771,0.07022977350500814,-10.571467263184562,0.22999999999999998
24.0,0.16757439828935208,-0.08690572359451142,0.3986111211831309,0.18947444607535488,-10.35199166341957,0.23999999999999996
25.0,0.1657468217564286,-0.20348534105547036,0.418323217270382,0.30298018914726543,-10.566401681558991,0.24999999999999997
26.0,0.16264336356718226,-0.31933927969390674,0.4509250087392865,0.41681546605758624,-10.346381821836005,0.25999999999999995
27.0,0.15813166978694176,-0.4356386316838063,0.4727184624571262,0.5248132473530177,-10.549836293408873,0.26999999999999996
28.0,0.15254703448378362,-0.5500650052509901,0.507924877132112,0.6318616180407318,-10.329870597425975,0.27999999999999997
29.0,0.14628552435032582,-0.6649493119110297,0.5317785290261432,0.7329494770762194,-10.521397376890786,0.29
30.0,0.13860016758584476,-0.7759463255533688,0.569377631912667,0.8319304389829367,-10.303452117901,0.3
31.0,0.1296157345309866,-0.8870241837803471,0.5952262596259418,0.9248338996573076,-10.479608411759012,0.31
32.0,0.11924846103866732,-0.9955025149378139,0.6349690115806987,1.0145997471337078,-10.268196282917451,0.32
