node_idx,x,v,theta,omega,force,time
0.0,4.2825102132161024e-07,0.00967891695683544,0.020874415946611262,-0.005961146509356002,10.720774421647,0.0
1.0,0.0006519235003628271,0.12795972107096318,0.0296748297884687,-0.12524811133156907,11.117538132749653,0.01
2.0,0.002598995790105242,0.25294545344863995,0.05073697300018096,-0.24698481024710392,10.700949731214987,0.02
3.0,0.005743909959514771,0.37630132220747836,0.06688035357046244,-0.3718929075297599,10.977322729542383,0.03
4.0,0.010389761936013672,0.4977477489319116,0.08564621418388528,-0.4879172153368518,10.5370170610585,0.04
5.0,0.020088550029797883,0.6149244713144079,0.10219683084979932,-0.6090794663294934,10.772028462840161,0.05
6.0,0.031479051338343486,0.7266691790789575,0.11893568282505074,-0.7180408910033038,10.370044917436369,0.06
7.0,0.03885687521768748,0.8442792573470456,0.13355888613782493,-0.8319782490072318,10.511187211344856,0.06999999999999999
8.0,0.047246219289733465,0.9528568435307481,0.14851572925942688,-0.9330269477783671,10.214318073874166,0.08
9.0,0.05815413494587272,1.0609115339170965,0.160866583419289,-1.0386189251970042,10.240958364324062,0.09
10.0,0.06941797027715378,1.16252535455701,0.17396986439707174,-1.13189244366173,10.084092145511804,0.1
11.0,0.08099609639485235,1.2831654365127705,0.18397868397244613,-1.2461895314377849,10.038612818915464,0.11
12.0,0.09321787959214886,1.2987765063914336,0.1946055433670836,-1.250167830628373,-10.128656858560365,0.12000000000000001
13.0,0.10571152466618043,1.1968501974511638,0.2024380300256569,-1.1431028736452427,-10.34447080476269,0.13
14.0,0.11710318865166079,1.087920599474244,0.21716646973511708,-1.0245375086285462,-10.228664189281368,0.14
15.0,0.12732136464119598,0.9793517174125995,0.22713948560113817,-0.9101426965242588,-10.61603116599942,0.15000000000000002
16.0,0.136511160310139,0.8651301506185769,0.2449074078253138,-0.7864330675880358,-10.358705632584236,0.16
17.0,0.14378472537100215,0.7514832978687379,0.25694936623879333,-0.6675084715364742,-10.766826028714934,0.17
18.0,0.15035901284771316,0.6334998816138329,0.2777377789496983,-0.5417959557101262,-10.45063023771007,0.18
19.0,0.1558005514715954,0.515497252339809,0.2918728247451361,-0.4211206242113703,-10.848195750031303,0.19
20.0,0.15983562823935896,0.39511865842240673,0.3156466876016173,-0.2957283045616348,-10.510446814516998,0.19999999999999998
21.0,0.16258206792421342,0.2759194071365809,0.33191935117291294,-0.17557499117013659,-10.887884795017925,0.21
22.0,0.16381644673086648,0.15724617029213034,0.35859277762760206,-0.05238983738852144,-10.543465939974096,0.21999999999999997
23.0,0.16448602508115132,0.03930432293305689,0.37699823062625987,0.06534478467074561,-10.900369038778877,0.22999999999999998
24.0,0.1639065538125765,-0.07781697528824694,0.40646391846727653,0.18468371906729011,-10.55400579703979,0.23999999999999996
25.0,0.16206997260183148,-0.19600170619705415,0.4269511337936395,0.29833983879556525,-10.892407393675906,0.24999999999999997
26.0,0.1592473758608921,-0.3140325156540345,0.45911024203530165,0.4123425465250209,-10.545189005527396,0.25999999999999995
27.0,0.155645804045313,-0.43069021862359697,0.4816388221549691,0.5204128948854624,-10.866267983331664,0.26999999999999996
28.0,0.15092193973770393,-0.5455537036629537,0.516353599998245,0.6276946543480991,-10.51913759854696,0.27999999999999997
29.0,0.14449982218192248,-0.6607014394892529,0.5408869498384716,0.7287919517958245,-10.821406389088313,0.29
30.0,0.1367453978251755,-0.7724185341671325,0.5779491836766266,0.8280651044840763,-10.477448287784016,0.3
31.0,0.12816248979272193,-0.8836635014525671,0.6044054157490562,0.9209219026715245,-10.755481855979108,0.31
32.0,0.1181777828939552,-0.9927616528932673,0.6435814527760053,1.01102615081732,-10.421761842931048,0.32
33.0,0.1070098135534078,-1.1018677068668308,0.6718541149218425,1.094520152624963,-10.665524662173636,0.33
34.0,0.0948990811962322,-1.2084717199231454,0.7129046471353219,1.1744840734845399,-10.354372991063,0.34
35.0,0.08249226013922156,-1.3154282421454402,0.7429159778700731,1.2476992632731645,-10.54996372948688,0.35000000000000003
36.0,0.06905781567475189,-1.418148852067891,0.785517925905849,1.3168099492878784,-10.278856723890968,0.36000000000000004
37.0,0.053916593062492135,-1.5186181105109786,0.8171244721320692,1.3791224505625335,-10.412157506624842,0.37000000000000005
38.0,0.038063941092211874,-1.6149664732450475,0.8609670543756784,1.4370358550992017,-10.200377508284342,0.38000000000000006
39.0,0.02061033351964179,-1.7111658263520022,0.8939896986037417,1.4882097903034126,-10.264048249511228,0.39000000000000007
40.0,0.0025228210396486444,-1.8031956726855805,0.9388618337992038,1.5350452476606462,-10.125506104739149,0.4000000000000001
41.0,-0.015377534782855525,-1.8966805020442337,0.9730676566051414,1.5753023862126265,-10.128557843790048,0.4100000000000001
42.0,-0.03432939971821805,-1.9865021242733079,1.019331680604719,1.6116934702623413,-10.061285114499626,0.4200000000000001
43.0,-0.05452598247288593,-2.075670052548677,1.0544115892317936,1.6416863014511835,-10.034871537144122,0.4300000000000001
44.0,-0.07532991050943984,-2.162080984845354,1.1049174821383745,1.6686149692050736,-10.017275545596023,0.4400000000000001
45.0,-0.0964445021189737,-2.1818500518365602,1.1536846806996148,1.6607871829981322,3.451250141206865,0.4500000000000001
46.0,-0.11782852699223605,-2.103961824275036,1.1968612033582173,1.6149772094560795,10.13843795074252,0.46000000000000013
47.0,-0.13899798978275152,-1.9996298886241304,1.243482164735175,1.5612590596843967,10.409882065005776,0.47000000000000014
48.0,-0.1593631826332676,-1.8906069722546757,1.2805571470192685,1.5100927296063014,10.224439562327776,0.48000000000000015
49.0,-0.1781530723583501,-1.7840789342472503,1.3239773860077098,1.4617984785627034,10.527455457921496,0.49000000000000016
50.0,-0.1951330391367761,-1.6763990095489323,1.3592759045573595,1.4163628746427328,10.288010330347605,0.5000000000000001
51.0,-0.21103267272387613,-1.569410498723047,1.40145734212698,1.3741804558262611,10.608420204258822,0.5100000000000001
52.0,-0.22562925137014783,-1.4622218379671852,1.435346094337458,1.3349271442305974,10.334037740206965,0.5200000000000001
53.0,-0.23928058741767783,-1.3561288665957447,1.4768478149413418,1.2993028491271044,10.665260332264701,0.5300000000000001
54.0,-0.2524012159772342,-1.2488057104740162,1.5098105316770343,1.2665563430090252,10.367057757796639,0.5400000000000001
55.0,-0.2642785148450263,-1.143200665395323,1.5507653607956635,1.237823638381158,10.703970825275437,0.5500000000000002
56.0,-0.27526050808322267,-1.0354140525748723,1.5826510999616257,1.2117863433183855,10.388637014915723,0.5600000000000002
57.0,-0.2849083583096065,-0.927824570849849,1.6233442449530833,1.1901038895277603,10.727946013027617,0.5700000000000002
58.0,-0.2933829129436094,-0.8194617014171466,1.6545133576940734,1.1708542858901123,10.400316479261384,0.5800000000000002
59.0,-0.3011797732581112,-0.7110998578353172,1.695016544267114,1.156348275992874,10.73940064015847,0.5900000000000002
