node_idx,x,v,theta,omega,force,time
0.0,4.478628658148531e-05,0.017877415713372532,0.02558574240901288,-0.01145017066815871,10.287921976993434,0.0
1.0,0.0007460816771880422,0.13104214304004272,0.036133103865816966,-0.12532955674289525,10.445978363403908,0.01
2.0,0.002321962053591154,0.2561342533408817,0.054876759983025235,-0.24392414433339152,10.27994894368474,0.02
3.0,0.0056472862769465035,0.37580000055909296,0.068908647630101,-0.3653135741846578,10.390172172681284,0.03
4.0,0.0034594703336516645,0.523551821348541,0.08903429539909416,-0.4789971831784304,10.214750550354022,0.04
5.0,-0.007391899986862546,0.7119541821102612,0.10840454429419932,-0.5997770251756961,10.308627487361772,0.05
6.0,-0.013116674430685538,0.8969138408601783,0.12793095563466025,-0.7077918328255032,10.148252620932642,0.06
7.0,0.0008586753303507066,1.0543456418413841,0.14415028934202537,-0.8240881245260071,10.204214617584249,0.06999999999999999
8.0,0.022905812885219323,1.1637480720354498,0.1574192801040521,-0.9248473777638976,10.086199656148288,0.08
9.0,0.039267669088470084,1.2511192542464986,0.16866581102225495,-1.0335869454433253,10.096289446088623,0.09
10.0,0.056861142280939275,1.3181621927247547,0.18008864657887932,-1.1276041520892102,10.034994336521548,0.1
11.0,0.0774478124390347,1.3313265183363352,0.1886043654914043,-1.1638529729596303,-3.414035634283177,0.11
12.0,0.10006490188462523,1.238713814499769,0.19876973926521688,-1.0860735190321287,-10.137837000528403,0.12000000000000001
13.0,0.11957195431656785,1.1198536396028682,0.2058240392849093,-0.9832900580287031,-10.139732170137949,0.13
14.0,0.1376946225025152,0.9956389752278813,0.22090194987657227,-0.8663585313058654,-10.09331071514398,0.14
15.0,0.15876952499732896,0.8828089505027709,0.2301850976053526,-0.7565645061315219,-10.247037214243695,0.15000000000000002
16.0,0.1786214261821667,0.763350724548334,0.24847577086885916,-0.635455136056624,-10.144413050756912,0.16
17.0,0.18872675211358714,0.6449666497554173,0.25983699954145667,-0.5212351657070612,-10.30709205104043,0.17
18.0,0.19581814760949603,0.5185950037666881,0.28134000810871385,-0.3988459819427178,-10.180857303050391,0.18
19.0,0.20893722614128218,0.38889553315346803,0.29482971949482534,-0.2828095599954177,-10.339539885780278,0.19
20.0,0.2195173857395225,0.25953738349603944,0.3194449252245793,-0.1613063424883371,-10.204596823884641,0.19999999999999998
21.0,0.2275677616722459,0.13615091410172322,0.3351437474710256,-0.04578459633383909,-10.355307504157654,0.21
22.0,0.23349715029977827,0.018859924745333972,0.36265344207271727,0.07303568528272986,-10.217678968245567,0.21999999999999997
23.0,0.23390660165317576,-0.09246551975276415,0.3804916871471646,0.18607732262019644,-10.360250592532957,0.22999999999999998
24.0,0.23209617675712615,-0.2041979175048656,0.4107551768691016,0.30064028342223975,-10.221852247062372,0.23999999999999996
25.0,0.2308907257651465,-0.32009504410383277,0.4306194156060422,0.40950867853397355,-10.357114233387705,0.24999999999999997
26.0,0.22689310606093152,-0.43787842278653144,0.46361265821145087,0.5183894942514171,-10.218327798731696,0.25999999999999995
27.0,0.21836759366810343,-0.5544135823825213,0.4855568937887569,0.6215783892675995,-10.346672835735358,0.26999999999999996
28.0,0.2087714193840019,-0.6684993706671752,0.5210690009938878,0.7234520219142316,-10.20792665131004,0.27999999999999997
29.0,0.19955775885826169,-0.778613811908193,0.5450373756448378,0.8196055702832084,-10.328761803052252,0.29
30.0,0.18967056759894324,-0.8839783444863002,0.5828756950427096,0.9132616710449281,-10.191285152839116,0.3
31.0,0.178863307558581,-0.9954743934445913,0.6088316747533866,1.0011618809547906,-10.302414887498779,0.31
32.0,0.1646254839832809,-1.1009764355116907,0.6487208902795564,1.085526634647472,-10.16907254117764,0.32
33.0,0.1478295997238832,-1.2042523435788282,0.6765472340537968,1.1641181982976654,-10.266495150510957,0.33
34.0,0.13048067995471868,-1.3026326567163307,0.7182340231370673,1.2383342907032868,-10.142213099628426,0.34
35.0,0.11505620525727595,-1.3954233057466905,0.7478257866745545,1.3067592015650775,-10.220376488478797,0.35000000000000003
36.0,0.09953076462681727,-1.484893392891196,0.7910107217578876,1.3702532537693395,-10.112134133253909,0.36000000000000004
37.0,0.08077191236838357,-1.5851440216215407,0.8221953687178881,1.4279255920528737,-10.165411400137522,0.37000000000000005
38.0,0.061648204957824505,-1.6822284593155257,0.8666552230007087,1.480515555326022,-10.080913103265733,0.38000000000000006
39.0,0.0438053741347295,-1.780779996753545,0.8992263614368511,1.5272151817588915,-10.106338719794051,0.39000000000000007
40.0,0.025598741687390292,-1.8750348759333382,0.9450514512672662,1.5691904050419028,-10.051231588311675,0.4000000000000001
41.0,0.0011431049741198196,-1.971826795141969,0.9787560617734593,1.6051096399494957,-10.052349988729425,0.4100000000000001
42.0,-0.024498749440228895,-2.0622854686379273,1.0272856931889018,1.6371968882999757,-10.025952132305779,0.4200000000000001
43.0,-0.04900630825098894,-2.1486949438619054,1.0620335581673515,1.6629357620073957,-10.015097960450953,0.4300000000000001
44.0,-0.07357260251164398,-2.227613981279044,1.1193119393384543,1.6857025396772372,-10.008739494524184,0.4400000000000001
45.0,-0.09721324976519334,-2.194759992642885,1.181819308125175,1.6585074170424494,10.024088835339048,0.4500000000000001
46.0,-0.1215146836742341,-2.064655126149747,1.2337801834809696,1.5954703670793724,10.056803482123435,0.46000000000000013
47.0,-0.14633763085498444,-1.965432930332434,1.285517629353065,1.5422096435457446,10.164290329916403,0.47000000000000014
48.0,-0.16880011186410887,-1.865972877831683,1.321924808213595,1.491504395494437,10.091353032217464,0.48000000000000015
49.0,-0.18410727898737542,-1.7794521437200326,1.3661543238214127,1.4439990804011622,10.210956283419215,0.49000000000000016
50.0,-0.19615639033960466,-1.6902547692229841,1.399849642824805,1.399194551689024,10.116282432801762,0.5000000000000001
51.0,-0.2089920180974109,-1.5898673693985748,1.4405787085773707,1.3575662926813743,10.24322253175059,0.5100000000000001
52.0,-0.22110833117971357,-1.4835595016834318,1.4728354958887413,1.3187325526985731,10.134529070180596,0.5200000000000001
53.0,-0.23278094806365202,-1.374034427555545,1.5137624373792056,1.2833981124334362,10.265903724157697,0.5300000000000001
54.0,-0.2447127619938197,-1.2604276219156991,1.546022403037919,1.2511017556286945,10.147540581405885,0.5400000000000001
55.0,-0.2562074867804486,-1.1464647874041016,1.5858588307065273,1.2226342569215778,10.28136398396691,0.5500000000000002
56.0,-0.2678701757648439,-1.031006127153384,1.6168166404247428,1.1968911211304232,10.156095599423898,0.5600000000000002
57.0,-0.27857630578623865,-0.9231514643443044,1.6581709272864693,1.1753216250277163,10.290964263481836,0.5700000000000002
58.0,-0.2878845261711058,-0.8150027160408326,1.6899639588508666,1.1565000949664157,10.160781504230735,0.5800000000000002
59.0,-0.29648865013213394,-0.7065770774083524,1.7303542708151092,1.1422822646793973,10.29561945102957,0.5900000000000002
60.0,-0.30334275278197004,-0.5994356819233913,1.759662566441365,1.1302688792903026,10.16199512754561,0.6000000000000002
61.0,-0.30706626697358774,-0.5010109599671339,1.7983514499129634,1.1230575777082556,10.295755331336734,0.6100000000000002
62.0,-0.30983793129372067,-0.40373811415458866,1.8266704162837848,1.1174971486509062,10.160059581700603,0.6200000000000002
63.0,-0.3135751304686536,-0.3009049430914169,1.8663085510924893,1.1171921391878057,10.291704441835348,0.6300000000000002
64.0,-0.316282536334079,-0.19662369105698863,1.8953634806315343,1.1182442906403203,10.155240583122625,0.6400000000000002
65.0,-0.31710925168402376,-0.09294139842228567,1.9344485594452068,1.1251182997404536,10.283472938006984,0.6500000000000002
66.0,-0.31687131446340344,0.011068342076581321,1.962510710408868,1.1327343049930467,10.147750304255247,0.6600000000000003
67.0,-0.31603814975810735,0.11721553338971613,2.0027365516468674,1.1465165180382608,10.270982636918266,0.6700000000000003
68.0,-0.31457695155946747,0.22445027797084344,2.0322715140821126,1.1606252055705508,10.137791856495188,0.6800000000000003
69.0,-0.3120434297796003,0.33415547548336405,2.0728641169164264,1.1815407604719126,10.25407068065193,0.6900000000000003
70.0,-0.30822490564136695,0.4412132115711793,2.1023155449365785,1.2022372589454153,10.125555100123686,0.7000000000000003
71.0,-0.3029707091651159,0.5411365376763205,2.142173318656297,1.2302017480699243,10.232441279642392,0.7100000000000003
72.0,-0.29659571701634907,0.6380052001812437,2.171638498550599,1.2571179259014498,10.111247231512058,0.7200000000000003
73.0,-0.2894676449642247,0.7415789842957644,2.2131517351738794,1.2918829722203187,10.206021848928884,0.7300000000000003
