node_idx,x,v,theta,omega,force,time
0.0,6.70836695282235e-05,0.016994855377929878,0.025132109755877693,-0.010982202277318264,10.319691615628141,0.0
1.0,0.0007516151657032002,0.13049656868801715,0.03539429567151168,-0.12522740962944315,10.495145160594651,0.01
2.0,0.002698145047897001,0.25445977656426466,0.054209864308030375,-0.2441461867269467,10.310811304565513,0.02
3.0,0.0059332635486741515,0.374699475831422,0.06835536789847693,-0.365902572457305,10.433145608152683,0.03
4.0,0.006462238063971643,0.5113322797916295,0.08814286224296367,-0.47977096235558525,10.238362836706726,0.04
5.0,-0.008303526989899869,0.7115890233188344,0.10816181810833495,-0.6006761512493783,10.342436925039692,0.05
6.0,-0.02005402014803226,0.9065471129438353,0.12848948689531564,-0.7088337829780994,10.164531830498163,0.06
7.0,-0.001004118499439319,1.0563364370833102,0.14436816048062523,-0.8251002705853562,10.22669136932393,0.06999999999999999
8.0,0.022522410030389448,1.175774958117991,0.15784500698416903,-0.9259512854461878,10.095735588209445,0.08
9.0,0.03794480982290043,1.2543544938444648,0.16909103078620819,-1.0345642191040456,10.107049587490048,0.09
10.0,0.054972031850755596,1.3188024518352146,0.1806159779780321,-1.1272207080565404,10.038923193046882,0.1
11.0,0.07613139490143603,1.3370606054127938,0.1892275942885094,-1.1665415209344956,-3.149997312732596,0.11
12.0,0.09901943877112653,1.2468555576412343,0.19953405505683147,-1.0920469788299452,-10.152990787876135,0.12000000000000001
13.0,0.11815261253007349,1.12754191325887,0.20681723743015779,-0.9876137961914027,-10.154993921748458,0.13
14.0,0.13511781839943374,1.0010905568094668,0.22194396355710522,-0.8707148290811988,-10.103530554481349,0.14
15.0,0.1570287842454365,0.8905533734870104,0.23136383771829883,-0.7607137307609776,-10.274143677702606,0.15000000000000002
16.0,0.1790115293578434,0.7718036119311289,0.24970761847626885,-0.6395615915888202,-10.16026413828896,0.16
17.0,0.18675415557865205,0.6527956212484676,0.2612066342797858,-0.5251654842790141,-10.340792817474673,0.17
18.0,0.19204128970817302,0.5275532650995347,0.28273973600511654,-0.40270736791426887,-10.200712559810006,0.18
19.0,0.2070210958974175,0.3966307503934197,0.2963655252544287,-0.28652344385030176,-10.376787275211866,0.19
20.0,0.21818329708038098,0.26570428486675024,0.32096791813654224,-0.16493425613190946,-10.22706924505653,0.19999999999999998
21.0,0.22535798340311267,0.14397305178655484,0.3367586039636809,-0.049291728493881734,-10.394315771831844,0.21
22.0,0.2321205573581856,0.02511946305856116,0.36425993315098737,0.06962900876231903,-10.241607214273568,0.21999999999999997
23.0,0.23134261874923578,-0.08422413069766674,0.38216431278826185,0.18277131945487962,-10.399825844384592,0.22999999999999998
24.0,0.22922038843610587,-0.19442980568329865,0.4124402796199385,0.2974483515513391,-10.246240263323417,0.23999999999999996
